Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip","UNKNOWN","IT-EKDSI-CYBERDYNE","FILE","/","AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip",67667,"pesit","true","BINARY","08/01/2026 23:31:06.226","08/01/2026 23:31:06.541","315 ms","192.0.2.20","17627","UNKNOWN","95a3134b-e174-49a2-a75d-48f9f98e0cac","3243586d326a704c474c593068394b47466f65714d5655766f4b334a2b546432555a4a322f414f334446663d","08/01/2026 23:31:05.290","UNKNOWN","UNKNOWN","31e8a982-a693-4380-a914-27ba2ef5f925","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","IT-EKDSI-CYBERDYNE@FE616236","FE616236","VirtClass","Virtual","FlowManagerApplication","UC4_IT_EKDSI_CYBERDYNE_SCP_IT_EKDSI_CYBERDYNE_PWD","Inbound","User","AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 121 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/IT-EKDSI-CYBERDYNE@FE616236/AcmeIT_EKDSI_CYBERDYNE_20260801084662_949150.zip",67667,"ssh","true","BINARY","08/01/2026 23:31:02.801","08/01/2026 23:31:03.194","393 ms","203.0.113.21","22","UNKNOWN","c07039f6-6864-481a-b94d-684866122af4","76617a7466526968724d6553513046662f3864512b44756f62383952684d6f786c794c506b6377444c364a3d","08/01/2026 23:31:01.664","UNKNOWN","UNKNOWN","31e8a982-a693-4380-a914-27ba2ef5f925","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"pesit","true","BINARY","08/01/2026 23:05:39.578","08/01/2026 23:05:40.456","878 ms","UNKNOWN","17627","UNKNOWN","a996f3a9-e484-4a76-82ed-c79d20648742","5944335a417a394953764f654242754c33414970332f6c786c4e666c6631672b383242554a6b68622f46793d","08/01/2026 23:05:28.778","UNKNOWN","UNKNOWN","6c8ae2bc-b3a6-4824-92a5-f5dda5ad0a90","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"ssh","true","BINARY","08/01/2026 23:05:33.370","08/01/2026 23:05:38.228","4.858 s","192.0.2.77","22","UNKNOWN","e3aaeed5-f714-448d-80fb-12371967cad6","4c4537364a7979436d537243512f6966586e6d6c646f5450676c4d2f636531614c2f4164336f7a7a6e64343d","08/01/2026 23:05:21.910","UNKNOWN","UNKNOWN","c9aaeaa5-300c-47ba-acfe-816114c19076","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"ssh","true","BINARY","08/01/2026 23:05:32.365","08/01/2026 23:05:36.567","4.202 s","filetransfer.acme.example","22","UNKNOWN","a73e1744-9491-4f73-95d1-52e417561d90","5944335a417a394953764f654242754c33414970332f6c786c4e666c6631672b383242554a6b68622f46793d","08/01/2026 23:05:21.367","UNKNOWN","UNKNOWN","6c8ae2bc-b3a6-4824-92a5-f5dda5ad0a90","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"routing","true","BINARY","08/01/2026 23:01:44.068","08/01/2026 23:01:44.380","312 ms","UNKNOWN","UNKNOWN","UNKNOWN","765b6e23-c007-41c1-9521-cac97198dfa3","4c4537364a7979436d537243512f6966586e6d6c646f5450676c4d2f636531614c2f4164336f7a7a6e64343d","08/01/2026 23:01:24.518","UNKNOWN","UNKNOWN","c9aaeaa5-300c-47ba-acfe-816114c19076","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"routing","true","BINARY","08/01/2026 23:01:43.413","08/01/2026 23:01:43.592","179 ms","UNKNOWN","UNKNOWN","UNKNOWN","fc020fc9-8b9c-4b58-b7d2-dec152e13d3b","4c4537364a7979436d537243512f6966586e6d6c646f5450676c4d2f636531614c2f4164336f7a7a6e64343d","08/01/2026 23:01:25.623","UNKNOWN","UNKNOWN","c9aaeaa5-300c-47ba-acfe-816114c19076","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC2","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"pesit","true","BINARY","08/01/2026 23:01:41.753","08/01/2026 23:01:42.848","1.095 s","UNKNOWN","17627","UNKNOWN","6a0ffeca-8f6b-4cdb-8dde-290cebbb6576","4c4537364a7979436d537243512f6966586e6d6c646f5450676c4d2f636531614c2f4164336f7a7a6e64343d","08/01/2026 23:01:33.179","UNKNOWN","UNKNOWN","c9aaeaa5-300c-47ba-acfe-816114c19076","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"pesit","true","BINARY","08/01/2026 23:00:58.239","08/01/2026 23:00:59.084","845 ms","UNKNOWN","17627","UNKNOWN","56f78166-5308-464e-920d-0a20ed6ad3e0","6c725172646e446a61577541377437695078575a683049656a712f43626831742f694666303356753054693d","08/01/2026 23:00:48.558","UNKNOWN","UNKNOWN","8c9a1139-bf4d-466f-bb62-009bc0bdba2f","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260801_230000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","Upload/","monitor_20260801_230000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260801_230000.txt",16,"ssh","true","BINARY","08/01/2026 23:00:52.309","08/01/2026 23:00:56.858","4.549 s","192.0.2.77","22","UNKNOWN","bee877f8-3eae-44ae-b839-c0175448676f","6c725172646e446a61577541377437695078575a683049656a712f43626831742f694666303356753054693d","08/01/2026 23:00:39.119","UNKNOWN","UNKNOWN","8c9a1139-bf4d-466f-bb62-009bc0bdba2f","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
