Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Failed","SI_TELEMETRY_STARK","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_SI_TELEMETRY_STARK_SCP_SI_TELEMETRY_S","Inbound","Server","AcmeSI_TELEMETRY_STARK_20260826086341_838336.dat","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeSI_TELEMETRY_STARK_20260826086341_838336.dat","/","Scanning was not performed","/data/FlowManager/SI_TELEMETRY_STARK/AcmeSI_TELEMETRY_STARK_20260826086341_838336.dat",0,"ssh","true","BINARY","08/26/2026 23:59:01.514","08/26/2026 23:59:31.184","29.670 s","sftp.stark.example","22","UNKNOWN","2c747909-4779-4814-ace5-b3b7cc349f68","496e76416d43757a652b78336f71736e4f59514c6859634b556e444868764a4f587a6448307561394945653d","08/26/2026 23:59:01.219","UNKNOWN","UNKNOWN","20660d3e-9bbe-401a-ae77-88936d95786b","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp","UNKNOWN","WA_SENSOR_STARK","FILE","/","AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp",63861,"pesit","true","BINARY","08/26/2026 23:53:52.803","08/26/2026 23:53:53.100","297 ms","192.0.2.20","17627","UNKNOWN","e1763ff7-a63a-45b5-8ca9-1c9c7041d038","39444a2b7276676d62316f6c63677479454148796163323156487a594e746a42434f2b30625a4842614c683d","08/26/2026 23:53:51.979","UNKNOWN","UNKNOWN","499e35b5-3273-41ff-af70-d706f30f8455","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","WA-SENSOR-STARK@FE671625","FE671625","VirtClass","Virtual","FlowManagerApplication","UC4_WA_SENSOR_STARK_SCP_WA_SENSOR_STARK_PWD","Inbound","User","AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp","/","Scanning was not performed","/data/FlowManager/WA-SENSOR-STARK@FE671625/AcmeWA_SENSOR_STARK_20260826086029_985276.txt.pgp",63861,"ssh","true","BINARY","08/26/2026 23:53:49.439","08/26/2026 23:53:51.713","2.274 s","UNKNOWN","22","UNKNOWN","7058afae-d4df-49e2-89f9-aad9c4df1708","797977746b2b4344446f4575495a6373726a763574703030594b6d47686275763559316a48474b4f7838733d","08/26/2026 23:53:47.522","UNKNOWN","UNKNOWN","499e35b5-3273-41ff-af70-d706f30f8455","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp",414061,"pesit","true","BINARY","08/26/2026 23:49:36.517","08/26/2026 23:49:36.882","365 ms","192.0.2.20","17627","UNKNOWN","7b31e466-1921-4fa5-ac4f-faedf3603495","59717466487253736d4a7076637932375a616d374b426f664263674e56446a6b624864526a6e4d79357a6e3d","08/26/2026 23:49:36.158","UNKNOWN","UNKNOWN","9f9e4a69-48e5-4b37-aa58-f436184179d6","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp","/","Scanning was not performed","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260826085771_813614.txt.pgp",414061,"ssh","true","BINARY","08/26/2026 23:49:31.984","08/26/2026 23:49:34.883","2.899 s","198.51.100.12","22","UNKNOWN","c6c8ad77-676d-42a1-af4a-8329f9517385","6a49304a515a67437a5a7a4f7056572b774a2b714f6b6e6a39786e364679544c564232646e3476536761593d","08/26/2026 23:49:30.771","UNKNOWN","UNKNOWN","9f9e4a69-48e5-4b37-aa58-f436184179d6","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat","UNKNOWN","AB_CREDITREG_WEYLAND","FILE","/","AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat",632307,"pesit","true","BINARY","08/26/2026 23:49:17.109","08/26/2026 23:49:17.507","398 ms","192.0.2.20","17627","UNKNOWN","f7333bbc-de79-4dfa-9be0-58c8b8c869b4","564e33354e39484670317057345036476e77615553442f615a547933674c43637236612b4a73782f6879613d","08/26/2026 23:49:16.571","UNKNOWN","UNKNOWN","0205a678-2cfe-4ec9-8b0d-379411983350","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","AB_CREDITREG_WEYLAND","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_AB_CREDITREG_WEYLAND_SCP_AB_CREDITREG_WEYLAND_PWD","Inbound","Server","AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 201 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/AB_CREDITREG_WEYLAND/AcmeAB_CREDITREG_WEYLAND_20260826085750_924969.dat",632307,"ftp","true","BINARY","08/26/2026 23:49:10.753","08/26/2026 23:49:12.244","1.491 s","203.0.113.30","21","UNKNOWN","ddf2548d-10d6-47c9-ab43-80239b40acae","723131752b482f4b79583931777132472b5630637756654951704363704453436f35626c4c6c324a64326f3d","08/26/2026 23:49:09.315","UNKNOWN","UNKNOWN","0205a678-2cfe-4ec9-8b0d-379411983350","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",none,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260826_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260826_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260826_233000.txt",16,"pesit","true","BINARY","08/26/2026 23:35:13.189","08/26/2026 23:35:14.378","1.189 s","UNKNOWN","17627","UNKNOWN","161b4781-791c-4302-8a75-b7c391240910","5134597468434d37446d656f514e346943306a75613173492f6c58446733353161623641304957634647583d","08/26/2026 23:34:33.391","UNKNOWN","UNKNOWN","dac344f7-de4d-4ca6-899f-7b425d557fad","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260826_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260826_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260826_233000.txt",16,"ssh","true","BINARY","08/26/2026 23:35:06.714","08/26/2026 23:35:12.122","5.408 s","192.0.2.77","22","UNKNOWN","cef55b75-9cfd-4e45-84fc-29eac46b8b2a","676437486653794b4b656e7234724930584c63787a5a72553676707833516439754d3450374646375259653d","08/26/2026 23:34:52.096","UNKNOWN","UNKNOWN","47c8d9e4-1db3-4127-b773-586c3cf926b3","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260826_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260826_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260826_233000.txt",16,"ssh","true","BINARY","08/26/2026 23:35:05.450","08/26/2026 23:35:10.500","5.050 s","filetransfer.acme.example","22","UNKNOWN","6685d9b4-f25b-4630-8df2-2cbcf8cbe9b3","5134597468434d37446d656f514e346943306a75613173492f6c58446733353161623641304957634647583d","08/26/2026 23:34:46.697","UNKNOWN","UNKNOWN","dac344f7-de4d-4ca6-899f-7b425d557fad","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
