Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml",421346,"pesit","true","BINARY","07/24/2026 23:59:32.881","07/24/2026 23:59:33.335","454 ms","192.0.2.20","17627","UNKNOWN","48c5a074-31e6-403b-863b-51c824eab86e","565a50595766322f3641744569694b346e3745676a524c7634476335556e37767a2f78452b7332555346723d","07/24/2026 23:59:32.059","UNKNOWN","UNKNOWN","c32c80c5-0ed0-4a74-81a9-1f0b18bd5fe2","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 144 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260724086370_058857.xml",421346,"ssh","true","BINARY","07/24/2026 23:59:30.102","07/24/2026 23:59:31.497","1.395 s","198.51.100.11","22","UNKNOWN","9b7bbd70-1e62-4f41-a6a1-26c4388a11e3","733655367a6f722b393668493772552f4f645963765865444e775a39484536454234785a7a646a426333543d","07/24/2026 23:59:28.396","UNKNOWN","UNKNOWN","c32c80c5-0ed0-4a74-81a9-1f0b18bd5fe2","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Failed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeIT_TDRS_BLUTH_20260724079043_953725.txt.pgp","UNKNOWN","IT_TDRS_BLUTH","FILE","/","AcmeIT_TDRS_BLUTH_20260724079043_953725.txt.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_TDRS_BLUTH_20260724079043_953725.txt.pgp",0,"pesit","true","BINARY","07/24/2026 23:55:59.265","07/24/2026 23:57:04.853","1 min 5.588 s","192.0.2.20","17627","UNKNOWN","7b338df6-45d1-49ca-a64b-b70f6233348c","356d5175584655413671744e4a314966636f43686e364d353257306e7a31755579746a5971366d6a4c51393d","07/24/2026 23:55:57.549","UNKNOWN","UNKNOWN","a6d104ef-1adb-44ea-8e6e-f3c38e4981ba","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv",132063,"pesit","true","BINARY","07/24/2026 23:48:35.538","07/24/2026 23:48:36.090","552 ms","192.0.2.20","17627","UNKNOWN","8eed9b31-bfaa-448c-bc05-9fcd6356be3b","5176676c2f494363777062764879474d7130544c53783355564f615746576d36434b4c6875776974554d6d3d","07/24/2026 23:48:35.160","UNKNOWN","UNKNOWN","236d03f3-75be-4407-be34-93c71af902b6","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 162 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260724085712_645394.csv",132063,"ssh","true","BINARY","07/24/2026 23:48:32.958","07/24/2026 23:48:34.506","1.548 s","198.51.100.11","22","UNKNOWN","462fe7fd-9429-43b9-b432-6dce10555e9c","33496138493941325731327a336c3664356f646e54307a506a317756394b784c692f4e636a6979613368523d","07/24/2026 23:48:32.397","UNKNOWN","UNKNOWN","236d03f3-75be-4407-be34-93c71af902b6","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260724_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260724_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260724_233000.txt",16,"pesit","true","BINARY","07/24/2026 23:35:12.920","07/24/2026 23:35:13.772","852 ms","UNKNOWN","17627","UNKNOWN","8ee165b1-7e46-43c0-bfee-c27b1b82f3f9","49676644466d4b3044657772364b4c4257773458584674664c4d4c316e58686d6c43346e46524e4d7847623d","07/24/2026 23:35:04.655","UNKNOWN","UNKNOWN","11de35b3-7c1f-40df-a582-7d1371cd68e9","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260724_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260724_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260724_233000.txt",16,"ssh","true","BINARY","07/24/2026 23:35:07.348","07/24/2026 23:35:11.663","4.315 s","192.0.2.77","22","UNKNOWN","b7a363fe-beef-4571-aba1-97c65717c63b","707a356c62474f424349576d4c2f66682b414732447064572f635443663444456f505a67505774523255743d","07/24/2026 23:34:57.005","UNKNOWN","UNKNOWN","abaf7c6b-83dd-441b-b57a-a170c6c46e1c","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260724_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260724_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260724_233000.txt",16,"ssh","true","BINARY","07/24/2026 23:35:06.836","07/24/2026 23:35:10.826","3.990 s","filetransfer.acme.example","22","UNKNOWN","c40a7be3-8cee-473e-b5dd-d15fba9ee9e0","49676644466d4b3044657772364b4c4257773458584674664c4d4c316e58686d6c43346e46524e4d7847623d","07/24/2026 23:34:55.024","UNKNOWN","UNKNOWN","11de35b3-7c1f-40df-a582-7d1371cd68e9","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260724_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260724_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260724_233000.txt",16,"routing","true","BINARY","07/24/2026 23:32:25.612","07/24/2026 23:32:26.199","587 ms","UNKNOWN","UNKNOWN","UNKNOWN","829e8081-b5d2-41f4-b1bd-0a6db4211cec","707a356c62474f424349576d4c2f66682b414732447064572f635443663444456f505a67505774523255743d","07/24/2026 23:32:16.130","UNKNOWN","UNKNOWN","abaf7c6b-83dd-441b-b57a-a170c6c46e1c","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260724_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260724_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260724_233000.txt",16,"routing","true","BINARY","07/24/2026 23:32:23.662","07/24/2026 23:32:23.919","257 ms","UNKNOWN","UNKNOWN","UNKNOWN","660b92f4-da04-4704-bc02-850a6b3b107e","707a356c62474f424349576d4c2f66682b414732447064572f635443663444456f505a67505774523255743d","07/24/2026 23:32:13.952","UNKNOWN","UNKNOWN","abaf7c6b-83dd-441b-b57a-a170c6c46e1c","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
