Time, Level, Component, Thread, Message, Filename, Class, Method, Line, Account or Login, Stack Trace, Activity, Transferred File, Client Hostname, Edge Hostname, Server Hostname, Node Name, Session ID, Session Start Time, Transfer ID
"08/15/2026 23:56:46.124","INFO","TM","requestExecutor888956","AR0076: [SECURETRANSPORT] [route]  Route execution started.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","300","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","41356c4262314f624d426d334f377065474e654f4e3631344c3741565870317a647a4e67577075486f706e3d","08/15/2026 23:56:27.339","UNKNOWN"
"08/15/2026 23:50:07.120","INFO","TM","requestExecutor806170","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","313","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","764a384f5346484942622f763830696b64445a394c5747722f2b78534b485831617465647959614a5569763d","08/15/2026 23:49:25.234","UNKNOWN"
"08/15/2026 23:50:06.436","INFO","TM","requestExecutor805614","Remote files pattern of transfer site: 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","526","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","764a384f5346484942622f763830696b64445a394c5747722f2b78534b485831617465647959614a5569763d","08/15/2026 23:49:06.011","UNKNOWN"
"08/15/2026 23:50:05.065","INFO","TM","requestExecutor847292","Applying the search pattern '*' for transfer site 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","518","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","796362734f30504f42485059716d4c703056674935614c39334754746a697256676f7a47684c744557595a3d","08/15/2026 23:49:33.391","UNKNOWN"
"08/15/2026 23:50:04.669","INFO","TM","requestExecutor845817","Remote files pattern of transfer site: 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","566","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","796362734f30504f42485059716d4c703056674935614c39334754746a697256676f7a47684c744557595a3d","08/15/2026 23:49:16.398","UNKNOWN"
"08/15/2026 23:50:02.560","INFO","TM","requestExecutor882024","Applying the search pattern '*' for transfer site 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","674","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","666e6a564b7136672b68322b434c315a6955353168396a5137726876543864686b33654f645236385750463d","08/15/2026 23:49:12.830","UNKNOWN"
"08/15/2026 23:50:02.096","INFO","TM","requestExecutor856693","Remote files pattern of transfer site: 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","497","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","666e6a564b7136672b68322b434c315a6955353168396a5137726876543864686b33654f645236385750463d","08/15/2026 23:49:35.260","UNKNOWN"
"08/15/2026 23:50:00.454","INFO","TM","requestExecutor813665","Applying the search pattern '*' for transfer site 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","589","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","514a70766a64344e744864583662455a39794f72636532687552392f517737534e64676179574c775a5a4c3d","08/15/2026 23:49:09.661","UNKNOWN"
"08/15/2026 23:49:59.956","INFO","TM","requestExecutor824991","Remote files pattern of transfer site: 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","416","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","514a70766a64344e744864583662455a39794f72636532687552392f517737534e64676179574c775a5a4c3d","08/15/2026 23:49:16.606","UNKNOWN"
"08/15/2026 23:40:02.405","INFO","TM","requestExecutor867446","Applying the search pattern '*' for transfer site 'UC3_IT_RECON_HOOLI_IT_RECON_HOOLI_SCP_IT_RECON_HOOLI_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","637","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4d426372714e6e637a44483538706f6f30634548563971377778786b6b376d55717839484b4844336575733d","08/15/2026 23:39:25.701","UNKNOWN"
