Time, Level, Component, Thread, Message, Filename, Class, Method, Line, Account or Login, Stack Trace, Activity, Transferred File, Client Hostname, Edge Hostname, Server Hostname, Node Name, Session ID, Session Start Time, Transfer ID
"08/17/2026 23:53:49.272","INFO","TM","requestExecutor809386","Created session information with id 5644586e724d6e4d6c4777794c6c387475334a4e484e524a5a7455362f7754584e752b49742b2f46304a743d.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","534","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","5644586e724d6e4d6c4777794c6c387475334a4e484e524a5a7455362f7754584e752b49742b2f46304a743d","08/17/2026 23:53:38.728","UNKNOWN"
"08/17/2026 23:50:16.873","INFO","TM","requestExecutor837631","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","604","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","3776455a795a37714b4a58686a754276434e49654363454a706643764b67736e42636e7831753441364d763d","08/17/2026 23:49:30.355","UNKNOWN"
"08/17/2026 23:50:16.292","INFO","TM","requestExecutor842385","Remote files pattern of transfer site: 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","634","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","3776455a795a37714b4a58686a754276434e49654363454a706643764b67736e42636e7831753441364d763d","08/17/2026 23:49:20.078","UNKNOWN"
"08/17/2026 23:50:11.638","INFO","TM","requestExecutor877854","Applying the search pattern '*' for transfer site 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","374","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4f454970354a7232595346686a52525a416d31727630426876483054717134744d2b4336677863316e31503d","08/17/2026 23:49:49.601","UNKNOWN"
"08/17/2026 23:50:11.207","INFO","TM","requestExecutor866876","Remote files pattern of transfer site: 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","698","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4f454970354a7232595346686a52525a416d31727630426876483054717134744d2b4336677863316e31503d","08/17/2026 23:49:46.086","UNKNOWN"
"08/17/2026 23:50:02.788","INFO","TM","requestExecutor887197","Applying the search pattern '*' for transfer site 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","498","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4f764255714d66486b34416f5936634b6f777230754a667543555263763677644a6a784a4c664a626959633d","08/17/2026 23:48:58.892","UNKNOWN"
"08/17/2026 23:50:02.314","INFO","TM","requestExecutor870124","Applying the search pattern '*' for transfer site 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","671","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4b4a393051555435344e57585535464b4d47323271414b5439687759764f59336f6e42536357366561586e3d","08/17/2026 23:49:19.108","UNKNOWN"
"08/17/2026 23:50:02.283","INFO","TM","requestExecutor873655","Remote files pattern of transfer site: 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","451","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4f764255714d66486b34416f5936634b6f777230754a667543555263763677644a6a784a4c664a626959633d","08/17/2026 23:49:26.822","UNKNOWN"
"08/17/2026 23:50:01.841","INFO","TM","requestExecutor884588","Remote files pattern of transfer site: 'UC3_AB_NAS_GLOBEX_AB_NAS_GLOBEX_SCP_AB_NAS_GLOBEX_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","690","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4b4a393051555435344e57585535464b4d47323271414b5439687759764f59336f6e42536357366561586e3d","08/17/2026 23:49:34.799","UNKNOWN"
"08/17/2026 23:41:05.562","INFO","TM","requestExecutor869987","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_PIEDPIPER_APS_FMGENLOG_PIEDPIPER_SCP_APS_FMGENLOG_PIEDPIPER_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","697","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","784864472f37617544387076676a776a362f445447417344722f584734667a63486b5743574c7a4b6478393d","08/17/2026 23:40:44.712","UNKNOWN"
