Time, Level, Component, Thread, Message, Filename, Class, Method, Line, Account or Login, Stack Trace, Activity, Transferred File, Client Hostname, Edge Hostname, Server Hostname, Node Name, Session ID, Session Start Time, Transfer ID
"08/23/2026 23:50:37.755","INFO","TM","requestExecutor875344","AR0076: [SECURETRANSPORT] [route]  Route execution started.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","433","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","436a444f735931326831526e4577665658496342442f4f687970564b4f78356c4d426678636f2f5879454f3d","08/23/2026 23:49:55.588","UNKNOWN"
"08/23/2026 23:50:05.163","INFO","TM","requestExecutor829671","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","665","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","344471686a51684e6f7462304d5a424f5439433050417635784f67376b6978546931385a56396f69486f303d","08/23/2026 23:49:25.509","UNKNOWN"
"08/23/2026 23:50:04.748","INFO","TM","requestExecutor862434","Remote files pattern of transfer site: 'UC3_APS_FMGENLOG_CYBERDYNE_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","516","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","344471686a51684e6f7462304d5a424f5439433050417635784f67376b6978546931385a56396f69486f303d","08/23/2026 23:49:55.407","UNKNOWN"
"08/23/2026 23:50:02.232","INFO","TM","requestExecutor850507","Applying the search pattern '*' for transfer site 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","646","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","47396c4a4f35512f7236504c37375a4a62525a364533774546334a4c517765652f56474c54475075382f723d","08/23/2026 23:49:07.250","UNKNOWN"
"08/23/2026 23:50:02.021","INFO","TM","requestExecutor860294","Applying the search pattern '*' for transfer site 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","621","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","2b7579454734703672586879684c79346b46716a385035767033746f437a7a53757278445a3977646251563d","08/23/2026 23:49:02.815","UNKNOWN"
"08/23/2026 23:50:01.683","INFO","TM","requestExecutor883268","Remote files pattern of transfer site: 'UC3_APS_SYSHUB_SOYLENT_APS_SYSHUB_SOYLENT_SCP_APS_SYSHUB_SOYLENT_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","341","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","2b7579454734703672586879684c79346b46716a385035767033746f437a7a53757278445a3977646251563d","08/23/2026 23:49:44.735","UNKNOWN"
"08/23/2026 23:50:01.596","INFO","TM","requestExecutor877936","Remote files pattern of transfer site: 'UC3_CD_ROUTE_WONKA_ALT_CD_ROUTE_WONKA_ALT_SCP_CD_ROUTE_WONKA_ALT_KEY' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","691","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","47396c4a4f35512f7236504c37375a4a62525a364533774546334a4c517765652f56474c54475075382f723d","08/23/2026 23:49:00.593","UNKNOWN"
"08/23/2026 23:41:05.630","INFO","TM","requestExecutor816304","Applying the search pattern '*' for transfer site 'UC3_APS_FMGENLOG_PIEDPIPER_APS_FMGENLOG_PIEDPIPER_SCP_APS_FMGENLOG_PIEDPIPER_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","451","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4c6c5758392f4e394e697a4c436f464d634859646255665964764967457230426655776a395975767757363d","08/23/2026 23:40:44.178","UNKNOWN"
"08/23/2026 23:41:05.141","INFO","TM","requestExecutor862218","Remote files pattern of transfer site: 'UC3_APS_FMGENLOG_PIEDPIPER_APS_FMGENLOG_PIEDPIPER_SCP_APS_FMGENLOG_PIEDPIPER_PWD' evaluated to: '*'","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","361","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","4c6c5758392f4e394e697a4c436f464d634859646255665964764967457230426655776a395975767757363d","08/23/2026 23:40:55.977","UNKNOWN"
"08/23/2026 23:40:17.541","INFO","TM","requestExecutor829413","Applying the search pattern '*' for transfer site 'UC3_IT_RECON_HOOLI_IT_RECON_HOOLI_SCP_IT_RECON_HOOLI_PWD': 0 file(s) were found of which 0 matched the pattern.","BaseConfigAgent.java","com.tumbleweed.st.server.tm.agents.BaseConfigAgent","logAuthResultMessage","522","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","192.0.2.76","34774b61544d6d46323573714f5a4646674c3054333535702f7a56357873555266506f6e4c34475a504a313d","08/23/2026 23:39:13.491","UNKNOWN"
