Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml","UNKNOWN","AIM_LAKE_PIEDPIPER","FILE","/","AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml",243056,"pesit","true","BINARY","08/06/2026 23:57:48.500","08/06/2026 23:57:49.652","1.152 s","192.0.2.20","17627","UNKNOWN","34405fc6-cc83-4bcd-9d39-d15cf5b2972d","4a7642674175382f2b5a78596559685878676a49336c5371336b46642b765a36794e6b36547352396f507a3d","08/06/2026 23:57:46.702","UNKNOWN","UNKNOWN","52b9f854-6af1-4192-9510-0bb86d5919d5","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","AIM-LAKE-PIEDPIPER@FE537563","FE537563","VirtClass","Virtual","FlowManagerApplication","UC4_AIM_LAKE_PIEDPIPER_SCP_AIM_LAKE_PIEDPIPER_PWD","Inbound","User","AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 130 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/AIM-LAKE-PIEDPIPER@FE537563/AcmeAIM_LAKE_PIEDPIPER_20260806086262_895713.xml",243056,"ssh","true","BINARY","08/06/2026 23:57:42.608","08/06/2026 23:57:44.157","1.549 s","198.51.100.111","22","UNKNOWN","7e464720-be35-48f7-ab41-6cc1223b7b31","32726d56424e6b4d44767165486c43597231465a654d784a2b316e584a58764e47466c452f67795a766a6d3d","08/06/2026 23:57:42.044","UNKNOWN","UNKNOWN","52b9f854-6af1-4192-9510-0bb86d5919d5","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml","UNKNOWN","APS_FMGENLOG_CYBERDYNE","FILE","/","AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml",86221,"pesit","true","BINARY","08/06/2026 23:50:22.279","08/06/2026 23:50:23.856","1.577 s","192.0.2.20","17627","UNKNOWN","15bfafe6-418e-4f80-aec0-fac9e0679c5b","596e716c685a6a34556f756963677361454b4872617650344872306e454372416241674470766f743755613d","08/06/2026 23:50:21.476","UNKNOWN","UNKNOWN","5223b1a8-bd53-4a99-ba0e-a4f088a25636","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS_FMGENLOG_CYBERDYNE","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD","Inbound","Server","AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 218 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS_FMGENLOG_CYBERDYNE/AcmeAPS_FMGENLOG_CYBERDYNE_20260806085819_037065.xml",86221,"ssh","true","BINARY","08/06/2026 23:50:19.749","08/06/2026 23:50:20.396","647 ms","sftp.cyberdyne.example","22","UNKNOWN","8ecd3772-2f99-40c0-b417-f1fcf88521ef","68734a2b4d4c4b613853766e7375514a584173782b7a666756585a3338676f53566d7876696363434a52433d","08/06/2026 23:50:19.508","UNKNOWN","UNKNOWN","5223b1a8-bd53-4a99-ba0e-a4f088a25636","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp","UNKNOWN","APS_FMGENLOG_CYBERDYNE","FILE","/","AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp",33062,"pesit","true","BINARY","08/06/2026 23:35:21.587","08/06/2026 23:35:21.980","393 ms","192.0.2.20","17627","UNKNOWN","8e5dac03-0a59-4949-a361-cdfadee33991","6f746e366e6244714776427a4238704f5a6335774b59333244577a4c395170674d7859724a4773597839583d","08/06/2026 23:35:20.599","UNKNOWN","UNKNOWN","8528112b-21ba-46a9-bf1d-a71b0dacb6cf","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS_FMGENLOG_CYBERDYNE","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_APS_FMGENLOG_CYBERDYNE_SCP_APS_FMGENLOG_CYBERDYNE_PWD","Inbound","Server","AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 84 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS_FMGENLOG_CYBERDYNE/AcmeAPS_FMGENLOG_CYBERDYNE_20260806084918_860263.txt.pgp",33062,"ssh","true","BINARY","08/06/2026 23:35:18.644","08/06/2026 23:35:20.325","1.681 s","203.0.113.23","22","UNKNOWN","702edca5-ea49-49c1-a80a-898725e518d0","5a4d376e61556e4236437358365264654f4c43346f4e5a386d4a6c3852442f38763871504f5438485458593d","08/06/2026 23:35:16.902","UNKNOWN","UNKNOWN","8528112b-21ba-46a9-bf1d-a71b0dacb6cf","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260806_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260806_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260806_233000.txt",16,"pesit","true","BINARY","08/06/2026 23:35:15.122","08/06/2026 23:35:15.734","612 ms","UNKNOWN","17627","UNKNOWN","24b37f47-22e1-4f17-a905-71242ef09d88","62684d344d5234584c46675a59314c5666615861306e633834495943694c4c68444d6472746a337034356f3d","08/06/2026 23:35:06.141","UNKNOWN","UNKNOWN","6b8e430e-821d-45ac-a302-8bd6c876e0e1","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260806_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260806_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260806_233000.txt",16,"ssh","true","BINARY","08/06/2026 23:35:06.939","08/06/2026 23:35:15.077","8.138 s","192.0.2.77","22","UNKNOWN","d8f5edf8-390d-4a45-879f-f26de7f9a4fa","777450666f59734d6d35454c39343974684a5241414b32357151326a317876364770776378306e732b686f3d","08/06/2026 23:34:49.371","UNKNOWN","UNKNOWN","811c63e2-a777-487c-8ead-58dbba816ca7","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260806_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260806_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260806_233000.txt",16,"ssh","true","BINARY","08/06/2026 23:35:05.884","08/06/2026 23:35:13.469","7.585 s","filetransfer.acme.example","22","UNKNOWN","9470555e-a551-4a0d-968d-5bce3ed935c4","62684d344d5234584c46675a59314c5666615861306e633834495943694c4c68444d6472746a337034356f3d","08/06/2026 23:34:54.101","UNKNOWN","UNKNOWN","6b8e430e-821d-45ac-a302-8bd6c876e0e1","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260806_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260806_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260806_233000.txt",16,"routing","true","BINARY","08/06/2026 23:31:36.745","08/06/2026 23:31:37.324","579 ms","UNKNOWN","UNKNOWN","UNKNOWN","ddd77489-d3cb-4bf4-bdb6-05b34f75a493","777450666f59734d6d35454c39343974684a5241414b32357151326a317876364770776378306e732b686f3d","08/06/2026 23:31:21.547","UNKNOWN","UNKNOWN","811c63e2-a777-487c-8ead-58dbba816ca7","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
