Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp",18155,"pesit","true","BINARY","08/24/2026 23:56:13.104","08/24/2026 23:56:14.143","1.039 s","192.0.2.20","17627","UNKNOWN","54520639-ab61-47fe-9cf9-0a81dca24d2d","63595654663235596c714f70504f4a6f42525964396e7a3172366b664853456f496e624f663152636d4f473d","08/24/2026 23:56:12.146","UNKNOWN","UNKNOWN","3197e7a1-0d22-45c0-ac8e-d03ffe71ed24","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp","UNKNOWN","APS-COSMOS-GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp",51628,"pesit","true","BINARY","08/24/2026 23:52:46.486","08/24/2026 23:52:48.484","1.998 s","192.0.2.20","17627","UNKNOWN","b7c367b5-d57d-42b8-838b-c6e9f4be13ef","34794a546b4f78635a3155686d456d65624b617675445a4552576d6e474a4657426e36396f393573436f523d","08/24/2026 23:52:44.488","UNKNOWN","UNKNOWN","550884fc-d562-449c-a876-38441e0ce491","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE796481","FE796481","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_PWD","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 170 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE796481/AcmeAPS_COSMOS_GLOBEX_20260824085950_716127.pdf.pgp",51628,"ssh","true","BINARY","08/24/2026 23:52:30.936","08/24/2026 23:52:31.335","399 ms","198.51.100.12","22","UNKNOWN","53b6f670-61be-432c-a364-a9cca52931c6","542f324f5944413047545934736d3570325a584d5769496f4661376d6a55476c306d724274586e312f7a6f3d","08/24/2026 23:52:30.338","UNKNOWN","UNKNOWN","550884fc-d562-449c-a876-38441e0ce491","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE796481","FE796481","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 134 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE796481/AcmeAPS_COSMOS_GLOBEX_20260824085894_850667.pdf.pgp",18155,"ssh","true","BINARY","08/24/2026 23:51:34.135","08/24/2026 23:51:37.834","3.699 s","198.51.100.10","22","UNKNOWN","d8cad87a-32b5-4349-8776-f0cbd0b3b570","4e6331634270614b49704b48627058742b6d452f63596a34776f393062346c363955426c7554566e6255383d","08/24/2026 23:51:32.432","UNKNOWN","UNKNOWN","3197e7a1-0d22-45c0-ac8e-d03ffe71ed24","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv",686,"pesit","true","BINARY","08/24/2026 23:43:45.025","08/24/2026 23:43:45.225","200 ms","192.0.2.20","17627","UNKNOWN","cd2fe11a-ad0e-47e6-bfad-ccf92d0ded35","424e356b4b533078516963432b4c4466454f42615271426f686544617446567659636b383675307a6d4d6e3d","08/24/2026 23:43:44.283","UNKNOWN","UNKNOWN","9a4fd5ad-5494-4dba-bb86-805c4371b2b2","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE796481","FE796481","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_PWD","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 210 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE796481/AcmeAPS_COSMOS_GLOBEX_20260824085168_412354.csv",686,"ssh","true","BINARY","08/24/2026 23:39:28.204","08/24/2026 23:39:29.460","1.256 s","198.51.100.10","22","UNKNOWN","9f605a77-639b-4839-95a6-e1d576118ec4","44526257735732766f483562504e5661544669345a4a42633446527569634d5a55544f3377766c772b42773d","08/24/2026 23:39:27.040","UNKNOWN","UNKNOWN","9a4fd5ad-5494-4dba-bb86-805c4371b2b2","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260824_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260824_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260824_233000.txt",16,"pesit","true","BINARY","08/24/2026 23:35:20.628","08/24/2026 23:35:21.601","973 ms","UNKNOWN","17627","UNKNOWN","7452cc84-2e5a-44d8-8b94-d272490a4d50","6359506c6e36734d3448426d616b4b6a646f7234686d64544a6b514242413731776e67656c714f595459733d","08/24/2026 23:35:09.686","UNKNOWN","UNKNOWN","942ce9c7-2e49-4cfa-82ef-962150d9ee9a","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260824_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260824_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260824_233000.txt",16,"ssh","true","BINARY","08/24/2026 23:35:13.176","08/24/2026 23:35:18.334","5.158 s","192.0.2.77","22","UNKNOWN","6440b981-0588-44c2-97c0-100602e54482","634f4c326438454c54786665744b4f52347244336f62332f6772314432504465562f6d616e7544537a34523d","08/24/2026 23:34:54.019","UNKNOWN","UNKNOWN","3110297f-79aa-48c1-b74b-7a583d42dbb2","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260824_233000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260824_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260824_233000.txt",16,"ssh","true","BINARY","08/24/2026 23:35:12.430","08/24/2026 23:35:17.226","4.796 s","filetransfer.acme.example","22","UNKNOWN","a26860d6-9a63-414e-982e-bfb4eeee7654","6359506c6e36734d3448426d616b4b6a646f7234686d64544a6b514242413731776e67656c714f595459733d","08/24/2026 23:35:03.782","UNKNOWN","UNKNOWN","942ce9c7-2e49-4cfa-82ef-962150d9ee9a","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260824_233000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260824_233000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260824_233000.txt",16,"routing","true","BINARY","08/24/2026 23:31:36.144","08/24/2026 23:31:36.766","622 ms","UNKNOWN","UNKNOWN","UNKNOWN","0c2ac392-b64c-44d5-8718-26afcdfe0053","634f4c326438454c54786665744b4f52347244336f62332f6772314432504465562f6d616e7544537a34523d","08/24/2026 23:31:18.800","UNKNOWN","UNKNOWN","3110297f-79aa-48c1-b74b-7a583d42dbb2","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
