Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Failed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat","UNKNOWN","IT_EKDSI_CYBERDYNE","FILE","/","AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat",0,"pesit","true","BINARY","08/12/2026 23:50:06.292","08/12/2026 23:51:11.643","1 min 5.351 s","192.0.2.20","17627","UNKNOWN","e77de306-c436-4e79-92a3-0ab0cf50b415","6c66523736434469384c6143342b4c41346b45536d6a4159433242774e704f504d556b686b4355787377653d","08/12/2026 23:50:04.844","UNKNOWN","UNKNOWN","73854d3b-6c97-4480-8bee-67c76b660065","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat",218724,"pesit","true","BINARY","08/12/2026 23:41:57.492","08/12/2026 23:41:57.920","428 ms","192.0.2.20","17627","UNKNOWN","ff527a9c-cbca-4579-8f50-de113b3e90e1","33714d352b724a444d3938776c67527a79776443754d656f3768567a4f64654a473142446d5135476f61363d","08/12/2026 23:41:57.122","UNKNOWN","UNKNOWN","9400afef-aa7a-46d5-b2d6-00e8b1c65a91","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS_GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 217 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260812085313_589973.dat",218724,"ssh","true","BINARY","08/12/2026 23:41:53.806","08/12/2026 23:41:54.224","418 ms","198.51.100.12","22","UNKNOWN","744c647b-d72d-406c-a738-db345e264ff8","61364365634c50764e385a794f41666f4931632b32374455395634514230542b6f5850634c51694f7038483d","08/12/2026 23:41:51.777","UNKNOWN","UNKNOWN","9400afef-aa7a-46d5-b2d6-00e8b1c65a91","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip","UNKNOWN","CDV_KRP-TDI_WONKA","FILE","/","AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip",1381570,"pesit","true","BINARY","08/12/2026 23:38:45.074","08/12/2026 23:38:45.614","540 ms","192.0.2.20","17627","UNKNOWN","288bf9e5-4fcc-41b2-b6bb-55135650db74","506b35714f2b5937384f39306a614a765668766236793344536b54626a4f7736786b4d2f4b5839306a4e753d","08/12/2026 23:38:43.296","UNKNOWN","UNKNOWN","892763de-96e6-4ff8-ab1e-28cb4d466d84","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","CDV-KRP-TDI-WONKA@FE171691","FE171691","VirtClass","Virtual","FlowManagerApplication","UC4_CDV_KRP-TDI_WONKA_SCP_CDV_KRP-TDI_WONKA_PWD","Inbound","User","AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 163 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/CDV-KRP-TDI-WONKA@FE171691/AcmeCDV_KRP-TDI_WONKA_20260812085120_952004.zip",1381570,"ssh","true","BINARY","08/12/2026 23:38:40.473","08/12/2026 23:38:43.541","3.068 s","198.51.100.83","22","UNKNOWN","638f622e-c317-44aa-9f59-82bab83cac4e","374254306f4755725a454c624b2b6c7677694b6e6d6b71456878354d326c354c34646f33556f367a55595a3d","08/12/2026 23:38:38.382","UNKNOWN","UNKNOWN","892763de-96e6-4ff8-ab1e-28cb4d466d84","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Failed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat","UNKNOWN","IT-EKDSI-CYBERDYNE","FILE","/","AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260812081376_560135.dat",0,"pesit","true","BINARY","08/12/2026 23:36:56.252","08/12/2026 23:37:55.778","59.526 s","192.0.2.20","17627","UNKNOWN","0c620f60-a8e4-4135-993f-5b7c5ed0b42f","6c66523736434469384c6143342b4c41346b45536d6a4159433242774e704f504d556b686b4355787377653d","08/12/2026 23:36:55.403","UNKNOWN","UNKNOWN","73854d3b-6c97-4480-8bee-67c76b660065","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","AIM-LAKE-PIEDPIPER@FE437666","FE437666","VirtClass","Virtual","FlowManagerApplication","UC4_AIM_LAKE_PIEDPIPER_SCP_AIM_LAKE_PIEDPIPER_KEY","Outbound","User","AcmeAIM_LAKE_PIEDPIPER_20260812083884_968521.dat","UNKNOWN","UNKNOWN","FILE","/","AcmeAIM_LAKE_PIEDPIPER_20260812083884_968521.dat","/","Scanning was not performed","/data/FlowManager/AIM-LAKE-PIEDPIPER@FE437666/AcmeAIM_LAKE_PIEDPIPER_20260812083884_968521.dat",64450,"ssh","true","BINARY","08/12/2026 23:36:20.610","08/12/2026 23:36:21.033","423 ms","198.51.100.110","22","UNKNOWN","6bf728d9-ebbd-4f2a-8f73-620d7c1ebe38","306742724d704e2b745a466d796759394e652f626b437330786a5557622f652f784979364570794873306b3d","08/12/2026 23:36:18.613","UNKNOWN","UNKNOWN","db26b43a-8712-4d07-a99e-9ee5e007252e","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeIT_TDRS_BLUTH_20260812084946_054544.csv","UNKNOWN","IT_TDRS_BLUTH","FILE","/","AcmeIT_TDRS_BLUTH_20260812084946_054544.csv","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_TDRS_BLUTH_20260812084946_054544.csv",9303,"pesit","true","BINARY","08/12/2026 23:35:56.583","08/12/2026 23:35:57.236","653 ms","192.0.2.20","17627","UNKNOWN","23f6058e-d587-4959-a380-cd242e7934b0","6253653943585359393445773366674e2f43306d4d48396d655343675764384a774e35784c736869486e713d","08/12/2026 23:35:55.573","UNKNOWN","UNKNOWN","9e7811fb-9bf1-418f-abf4-eeaf23357ea2","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","IT-TDRS-BLUTH@FE836037","FE836037","VirtClass","Virtual","FlowManagerApplication","UC4_IT_TDRS_BLUTH_SCP_IT_TDRS_BLUTH_KEY","Inbound","User","AcmeIT_TDRS_BLUTH_20260812084946_054544.csv","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeIT_TDRS_BLUTH_20260812084946_054544.csv","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 58 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/IT-TDRS-BLUTH@FE836037/AcmeIT_TDRS_BLUTH_20260812084946_054544.csv",9303,"ssh","true","BINARY","08/12/2026 23:35:46.918","08/12/2026 23:35:55.159","8.241 s","203.0.113.40","22","UNKNOWN","73752951-b2b7-4387-9d1f-4605048d068f","7a737550466565644d3051726c3865774a66476f79617144726f7165437442665a7143325a6461522f5a483d","08/12/2026 23:35:45.030","UNKNOWN","UNKNOWN","9e7811fb-9bf1-418f-abf4-eeaf23357ea2","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeCDV_KRP-TDI_WONKA_20260812084912_228536.pdf.pgp","UNKNOWN","CDV_KRP-TDI_WONKA","FILE","/","AcmeCDV_KRP-TDI_WONKA_20260812084912_228536.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeCDV_KRP-TDI_WONKA_20260812084912_228536.pdf.pgp",0,"pesit","true","BINARY","08/12/2026 23:35:19.678","08/12/2026 23:35:20.549","871 ms","192.0.2.20","17627","UNKNOWN","489165b4-2348-46c7-b80d-676125eb741a","6573626f385667306564476e5167696d71395741794879726f6e6765304b3864414e336c2f51424b4451353d","08/12/2026 23:35:17.483","UNKNOWN","UNKNOWN","f3395458-6be9-4b75-9bd9-25bb2aee9897","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
